timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/03/26 22:13:11.313, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:11.313, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:14.314, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:14.314, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:17.315, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:17.315, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:20.316, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:20.316, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:23.316, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:23.316, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:26.317, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:26.317, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:29.318, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:29.318, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:32.318, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:32.318, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:35.319, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:35.319, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:38.319, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:38.320, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:41.320, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:41.320, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:44.321, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:44.321, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:47.321, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:47.322, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:50.322, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:50.322, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:53.323, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:53.323, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:56.323, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:56.324, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:13:59.324, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:13:59.324, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:02.325, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:14:02.325, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:05.325, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/03/26 22:14:05.326, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:08.326, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 1 %, 0 %, 16384 MiB, 15709 MiB, 451 MiB
2023/03/26 22:14:08.326, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:11.327, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15401 MiB, 759 MiB
2023/03/26 22:14:11.327, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:14.327, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/26 22:14:14.328, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:17.328, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/26 22:14:17.328, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:20.329, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/26 22:14:20.329, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:23.329, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/26 22:14:23.329, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:26.330, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/26 22:14:26.330, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:29.331, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/26 22:14:29.331, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:32.331, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 14627 MiB, 1533 MiB
2023/03/26 22:14:32.331, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:35.332, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 14627 MiB, 1533 MiB
2023/03/26 22:14:35.332, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:38.332, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 2 %, 1 %, 16384 MiB, 13235 MiB, 2925 MiB
2023/03/26 22:14:38.333, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:41.333, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 12381 MiB, 3779 MiB
2023/03/26 22:14:41.333, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:44.334, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 48 %, 29 %, 16384 MiB, 5703 MiB, 10457 MiB
2023/03/26 22:14:44.334, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:47.334, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 46 %, 29 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:14:47.334, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:50.335, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 63 %, 47 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:14:50.335, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:53.336, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 36, 56 %, 29 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:14:53.336, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:56.337, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 37, 55 %, 37 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:14:56.337, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:14:59.337, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 37, 55 %, 28 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:14:59.337, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:02.338, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 38, 47 %, 29 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:02.338, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:05.338, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 38, 60 %, 31 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:05.339, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:08.339, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 39, 51 %, 40 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:08.339, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:11.340, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 39, 46 %, 24 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:11.340, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:14.340, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 40, 43 %, 27 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:14.340, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:17.341, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 40, 53 %, 26 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:17.341, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:20.341, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 41, 57 %, 38 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:20.342, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:23.342, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 41, 52 %, 35 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:23.342, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:26.343, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 41, 81 %, 43 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:26.343, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:29.343, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 87 %, 70 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:29.344, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:32.344, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 75 %, 48 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:32.344, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:35.345, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 56 %, 38 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:35.345, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:38.345, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 65 %, 46 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:38.346, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:41.346, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 57 %, 38 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:41.346, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:44.347, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 77 %, 41 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:44.347, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:47.347, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 83 %, 60 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:47.347, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:50.348, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 81 %, 43 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:50.348, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:53.348, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 80 %, 59 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:53.349, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:56.349, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 82 %, 43 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:56.349, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:15:59.350, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 91 %, 71 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:15:59.350, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:02.350, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 45, 79 %, 51 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:02.351, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:05.351, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 45, 73 %, 56 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:05.351, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:08.358, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 45, 64 %, 43 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:08.358, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:11.359, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 46, 54 %, 36 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:11.359, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:14.359, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 46, 68 %, 49 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:14.360, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:17.360, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 46, 49 %, 32 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:17.360, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:20.361, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 46, 58 %, 45 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:20.361, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:23.369, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 47 %, 30 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:23.369, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:26.370, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 55 %, 44 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:26.370, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:29.371, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 66 %, 49 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:29.371, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:32.372, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 69 %, 37 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:32.372, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:35.372, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 80 %, 58 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:35.373, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:38.373, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 83 %, 53 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:38.373, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:41.374, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 71 %, 53 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:41.374, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:44.374, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 64 %, 43 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:44.374, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:47.375, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 71 %, 54 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:47.375, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:50.376, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 71 %, 38 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:50.376, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:53.376, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 63 %, 48 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:53.376, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:56.377, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 70 %, 36 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:56.377, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:16:59.377, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 63 %, 46 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:16:59.378, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:17:02.386, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 68 %, 36 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:17:02.386, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:17:05.387, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 66 %, 49 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:17:05.387, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:17:08.387, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 68 %, 36 %, 16384 MiB, 5701 MiB, 10459 MiB
2023/03/26 22:17:08.388, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/26 22:17:11.388, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 79 %, 60 %, 16384 MiB, 5701 MiB, 10459 MiB
