timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/03/21 02:00:03.269, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:06.270, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 3 %, 0 %, 16384 MiB, 15391 MiB, 769 MiB
2023/03/21 02:00:06.270, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:09.270, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/21 02:00:09.271, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:12.271, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/21 02:00:12.271, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:15.272, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/21 02:00:15.272, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:18.272, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/21 02:00:18.273, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:21.273, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/21 02:00:21.273, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:24.274, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/03/21 02:00:24.274, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:27.274, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 14627 MiB, 1533 MiB
2023/03/21 02:00:27.275, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:30.275, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 14627 MiB, 1533 MiB
2023/03/21 02:00:30.275, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:33.276, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 13235 MiB, 2925 MiB
2023/03/21 02:00:33.276, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:36.276, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 13235 MiB, 2925 MiB
2023/03/21 02:00:36.277, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:39.277, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 13235 MiB, 2925 MiB
2023/03/21 02:00:39.277, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:42.278, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 12 %, 6 %, 16384 MiB, 9233 MiB, 6927 MiB
2023/03/21 02:00:42.278, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:45.278, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 49 %, 38 %, 16384 MiB, 5719 MiB, 10441 MiB
2023/03/21 02:00:45.279, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:48.279, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 45 %, 29 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:00:48.280, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:51.280, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 59 %, 42 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:00:51.280, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:54.281, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 35, 67 %, 43 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:00:54.281, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:00:57.281, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 36, 66 %, 49 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:00:57.282, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:00.282, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 36, 70 %, 45 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:00.282, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:03.283, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 37, 69 %, 51 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:03.283, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:06.283, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 38, 69 %, 36 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:06.284, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:09.284, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 38, 60 %, 42 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:09.284, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:12.285, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 39, 67 %, 36 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:12.285, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:15.285, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 39, 74 %, 56 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:15.286, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:18.286, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 40, 74 %, 39 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:18.286, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:21.287, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 40, 81 %, 58 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:21.287, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:24.287, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 68 %, 37 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:24.287, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:27.288, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 62 %, 45 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:27.288, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:30.288, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 71 %, 37 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:30.289, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:33.289, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 88 %, 67 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:33.289, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:36.290, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 64 %, 35 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:36.290, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:39.291, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 73 %, 56 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:39.291, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:42.291, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 72 %, 37 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:42.292, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:45.292, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 84 %, 61 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:45.293, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:48.293, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 78 %, 42 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:48.294, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:51.294, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 45, 83 %, 61 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:51.294, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:54.295, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 45, 81 %, 44 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:54.296, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:01:57.296, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 45, 90 %, 69 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:01:57.297, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:00.297, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 45, 84 %, 53 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:00.298, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:03.298, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 45, 76 %, 59 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:03.299, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:06.299, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 46, 70 %, 45 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:06.299, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:09.300, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 46, 74 %, 57 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:09.300, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:12.300, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 46, 79 %, 43 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:12.301, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:15.301, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 74 %, 58 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:15.302, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:18.302, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 46, 81 %, 44 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:18.302, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:21.303, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 86 %, 64 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:21.303, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:24.303, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 78 %, 42 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:24.304, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:27.304, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 84 %, 61 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:27.304, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:30.305, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 47, 57 %, 28 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:30.305, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:33.305, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 47 %, 30 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:33.306, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:36.306, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 51 %, 26 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:36.306, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:39.307, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 54 %, 39 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:39.307, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:42.307, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 48, 50 %, 27 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:42.308, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:45.308, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 53 %, 34 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:45.309, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:48.309, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 49 %, 25 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:48.309, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:51.310, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 45 %, 29 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:51.310, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:54.310, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 43 %, 21 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:54.311, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:02:57.311, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 48 %, 38 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:02:57.311, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:00.312, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 47 %, 31 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:00.312, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:03.312, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 57 %, 43 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:03.313, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:06.313, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 51 %, 34 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:06.313, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:09.314, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 73 %, 38 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:09.314, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:12.314, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 81 %, 61 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:12.315, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:15.315, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 50, 80 %, 43 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:15.315, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:18.316, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 49, 89 %, 69 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:18.316, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:21.316, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 50, 77 %, 42 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:21.316, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:24.317, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 50, 85 %, 61 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:24.317, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
2023/03/21 02:03:27.318, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 50, 80 %, 44 %, 16384 MiB, 5717 MiB, 10443 MiB
2023/03/21 02:03:27.318, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 27, 0 %, 0 %, 16384 MiB, 16160 MiB, 0 MiB
